Salon ID,Salon Name,Area,Rating,Reviews,Price Category,Services,Timing,Contact
770,Glow Studio 770,Camp,4.1,344,Low,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,9841027123
771,Luxury Lounge 771,Shivaji Nagar,4.4,159,High,"Haircut, Beard Trim, Cleanup",11AM to 11PM,9900128181
772,Trendy Makeover 772,Aundh,4.6,1396,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 8PM,9528958145
773,Aura Lounge 773,Koregaon Park,3.6,1351,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 10PM,9329851450
774,Style Studio 774,Wakad,4.1,321,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,9690534432
775,Trendy Studio 775,FC Road,4.2,370,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,9283215291
776,Elite Studio 776,Hadapsar,4.1,393,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 8PM,9510537382
777,Glow Lounge 777,Hinjewadi,4.5,761,Low,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,9773634683
778,Elite Salon 778,Magarpatta,3.8,884,High,"Hair Coloring, Highlights, Hair Spa",11AM to 10PM,9992876610
779,Elite Salon 779,Karve Nagar,3.6,666,Medium,"Facial, Cleanup, Waxing, Threading",10AM to 8PM,9610407636
780,Luxury Lounge 780,Magarpatta,4.9,1469,High,"Haircut, Beard Trim, Cleanup",10AM to 10PM,9360678914
781,Glow Studio 781,Hinjewadi,4,991,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 10PM,9811451804
782,Urban Makeover 782,Camp,3.6,1128,High,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 11PM,9656568163
783,Aura Makeover 783,Pimple Saudagar,4.8,635,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 10PM,9690775234
784,Elite Salon 784,Koregaon Park,4.7,683,Low,"Haircut, Beard Trim, Cleanup",9AM to 11PM,9543366732
785,Style Salon 785,Shivaji Nagar,3.9,681,High,"Hair Coloring, Highlights, Hair Spa",9AM to 9PM,9918024806
786,Urban Lounge 786,Wakad,4.7,1013,Medium,"Haircut, Beard Trim, Cleanup",11AM to 10PM,9709736324
787,Urban Studio 787,Camp,4.7,57,High,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 11PM,9972778793
788,Urban Studio 788,Magarpatta,3.8,167,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 11PM,9414830990
789,Elite Salon 789,FC Road,4.2,1229,High,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,9858518002
790,Style Salon 790,FC Road,4.8,174,High,"Facial, Cleanup, Waxing, Threading",8AM to 9PM,9153617413
791,Trendy Salon 791,Sinhagad Road,4.6,123,Medium,"Facial, Cleanup, Waxing, Threading",11AM to 10PM,9506766191
792,Aura Salon 792,Karve Nagar,4.1,828,Low,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,9904228881
793,Urban Lounge 793,Kothrud,4.4,417,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,9478291682
794,Aura Lounge 794,Karve Nagar,3.8,261,High,"Facial, Cleanup, Waxing, Threading",8AM to 11PM,9829731065
795,Trendy Lounge 795,Viman Nagar,3.8,1137,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,9303837112
796,Luxury Salon 796,Karve Nagar,4.3,864,Medium,"Haircut, Beard Trim, Cleanup",11AM to 9PM,9113825664
797,Trendy Salon 797,Shivaji Nagar,4,591,Low,"Facial, Cleanup, Waxing, Threading",11AM to 11PM,9284842343
798,Trendy Makeover 798,Viman Nagar,4.3,465,Low,"Haircut, Beard Trim, Cleanup",8AM to 8PM,9911406731
799,Royal Studio 799,Pimple Saudagar,4.7,1493,Medium,"Hair Coloring, Highlights, Hair Spa",9AM to 10PM,9440709503
800,Urban Lounge 800,Viman Nagar,3.7,126,Low,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,9975185963
801,Luxury Studio 801,Viman Nagar,4.9,1011,Low,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 10PM,9939797515
802,Elite Salon 802,Hadapsar,3.9,1243,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 8PM,9728868109
803,Glow Makeover 803,Camp,4.4,684,Medium,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 10PM,9870470280
804,Style Makeover 804,Sinhagad Road,4.9,215,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 9PM,9447356600
805,Royal Makeover 805,Aundh,4.1,896,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,9351497103
806,Style Salon 806,Aundh,4.9,1061,High,"Hair Coloring, Highlights, Hair Spa",11AM to 9PM,9212197271
807,Luxury Salon 807,FC Road,4.6,836,Medium,"Haircut, Beard Trim, Cleanup",8AM to 10PM,9593400178
808,Royal Salon 808,Shivaji Nagar,3.9,1359,Low,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 9PM,9818522335
809,Urban Lounge 809,Wakad,3.8,1029,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 9PM,9695839511
810,Glow Salon 810,Aundh,4.3,874,Low,"Haircut, Beard Trim, Cleanup",11AM to 10PM,9121519308
811,Urban Salon 811,Camp,4.1,902,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 11PM,9501028970
812,Elite Lounge 812,Camp,5,1476,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,9110383083
813,Trendy Studio 813,Kothrud,4.3,1494,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 10PM,9363639021
814,Glow Studio 814,Magarpatta,4.6,642,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 8PM,9576181786
815,Luxury Lounge 815,Hinjewadi,4.1,1298,High,"Facial, Cleanup, Waxing, Threading",8AM to 11PM,9258361637
816,Urban Studio 816,Magarpatta,4.8,1103,High,"Haircut, Beard Trim, Cleanup",11AM to 10PM,9430871225
817,Glow Studio 817,Koregaon Park,3.6,460,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 10PM,9396099207
818,Urban Salon 818,Baner,4.8,870,Medium,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 8PM,9747757117
819,Trendy Salon 819,Hinjewadi,4.1,1314,Medium,"Facial, Cleanup, Waxing, Threading",11AM to 11PM,9979673472
820,Elite Studio 820,Karve Nagar,3.7,1108,High,"Haircut, Beard Trim, Cleanup",10AM to 10PM,9990919757
821,Style Lounge 821,Hadapsar,4.4,951,High,"Haircut, Beard Trim, Cleanup",10AM to 10PM,9133940599
822,Aura Studio 822,Kothrud,3.5,361,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 8PM,9588953070
823,Royal Studio 823,FC Road,4,478,High,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 10PM,9220916904
824,Glow Makeover 824,Hinjewadi,4.7,952,Low,"Hair Coloring, Highlights, Hair Spa",11AM to 10PM,9114272000
825,Royal Salon 825,Kothrud,3.5,1083,Low,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,9702649038
826,Aura Studio 826,Kothrud,4.2,1247,Medium,"Haircut, Beard Trim, Cleanup",8AM to 8PM,9353746984
827,Elite Salon 827,Karve Nagar,4.2,705,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 9PM,9393688951
828,Glow Lounge 828,Karve Nagar,4,140,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,9443094764
829,Luxury Salon 829,Karve Nagar,3.8,622,Medium,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 9PM,9643201859
830,Luxury Salon 830,Koregaon Park,5,449,High,"Hair Coloring, Highlights, Hair Spa",9AM to 11PM,9416291045
831,Trendy Lounge 831,Camp,4.8,1034,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,9205296707
832,Style Lounge 832,Baner,4.7,560,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 11PM,9647638976
833,Elite Lounge 833,FC Road,3.9,354,Low,"Facial, Cleanup, Waxing, Threading",10AM to 11PM,9252518058
834,Urban Studio 834,Shivaji Nagar,4.6,1167,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 8PM,9426637670
835,Urban Salon 835,Koregaon Park,4,1452,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,9104694657
836,Luxury Salon 836,FC Road,3.9,1075,Low,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,9815333306
837,Luxury Makeover 837,Koregaon Park,3.7,576,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,9552485405
838,Luxury Lounge 838,Viman Nagar,5,1069,Medium,"Haircut, Beard Trim, Cleanup",9AM to 9PM,9145419788
839,Trendy Lounge 839,Shivaji Nagar,4.4,513,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,9507935068
840,Aura Lounge 840,Shivaji Nagar,4.4,466,Medium,"Haircut, Beard Trim, Cleanup",11AM to 9PM,9934963110
841,Elite Makeover 841,Wakad,3.9,661,High,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,9176380310
842,Urban Lounge 842,Camp,3.7,232,High,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 11PM,9517992247
843,Royal Lounge 843,Hadapsar,4.8,491,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,9827255908
844,Trendy Studio 844,Aundh,4.4,535,Low,"Haircut, Beard Trim, Cleanup",9AM to 9PM,9916485762
845,Elite Salon 845,Shivaji Nagar,3.9,1240,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 8PM,9279158584
846,Style Lounge 846,Karve Nagar,4.4,1346,High,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,9106343584
847,Aura Studio 847,Karve Nagar,4.9,1488,Medium,"Haircut, Beard Trim, Cleanup",10AM to 11PM,9211098834
848,Aura Makeover 848,Aundh,4,388,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,9616826003
849,Royal Makeover 849,Magarpatta,4.9,903,High,"Hair Coloring, Highlights, Hair Spa",10AM to 11PM,9949802957
850,Royal Makeover 850,Karve Nagar,4.5,1489,Low,"Haircut, Beard Trim, Cleanup",10AM to 10PM,9575969876
851,Style Makeover 851,Shivaji Nagar,3.6,1273,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 9PM,9210891050
852,Glow Studio 852,Karve Nagar,4.4,120,High,"Bridal Makeup, Hair Styling, Skincare",9AM to 8PM,9316430002
853,Luxury Studio 853,Sinhagad Road,4.5,230,Low,"Haircut, Beard Trim, Cleanup",10AM to 8PM,9209700486
854,Style Lounge 854,Koregaon Park,3.9,178,High,"Hair Coloring, Highlights, Hair Spa",8AM to 10PM,9753941024
855,Luxury Lounge 855,Shivaji Nagar,4.3,1048,Medium,"Facial, Cleanup, Waxing, Threading",8AM to 10PM,9727547248
856,Urban Makeover 856,Magarpatta,4.2,1307,High,"Facial, Cleanup, Waxing, Threading",9AM to 8PM,9358842942
857,Royal Lounge 857,Kothrud,3.9,1317,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,9568792614
858,Elite Studio 858,FC Road,4.7,406,High,"Facial, Cleanup, Waxing, Threading",10AM to 11PM,9399308078
859,Trendy Makeover 859,Baner,4.8,880,Medium,"Haircut, Beard Trim, Cleanup",8AM to 11PM,9564791972
860,Style Salon 860,Shivaji Nagar,3.8,1254,High,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 9PM,9773039558
861,Trendy Makeover 861,Koregaon Park,3.8,133,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,9284457513
862,Luxury Lounge 862,Aundh,4.7,26,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,9169963439
863,Elite Lounge 863,Aundh,3.8,964,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 10PM,9380999180
864,Luxury Makeover 864,Magarpatta,3.5,678,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,9722739187
865,Glow Studio 865,Pimple Saudagar,4.1,776,High,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,9821894595
866,Urban Studio 866,Shivaji Nagar,3.9,1027,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,9112250507
867,Aura Lounge 867,Sinhagad Road,4.1,868,Low,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,9407674340
868,Aura Salon 868,Pimple Saudagar,5,1147,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 11PM,9908499419
869,Trendy Studio 869,Sinhagad Road,3.7,613,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,9269967426
870,Style Makeover 870,Sinhagad Road,4.1,1079,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 9PM,9494078887
871,Style Makeover 871,Sinhagad Road,3.8,1053,Medium,"Haircut, Beard Trim, Cleanup",8AM to 10PM,9885406338
872,Urban Salon 872,Shivaji Nagar,4,1117,Low,"Haircut, Beard Trim, Cleanup",10AM to 9PM,9737498658
873,Urban Lounge 873,Baner,3.7,837,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 9PM,9557278892
874,Style Salon 874,Kothrud,4.8,719,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 10PM,9622806611
875,Trendy Makeover 875,Hadapsar,4.4,1388,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 11PM,9178760791
876,Style Salon 876,Aundh,4.2,331,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,9822078315
877,Style Studio 877,Shivaji Nagar,4.3,1494,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 11PM,9511295319
878,Elite Makeover 878,Sinhagad Road,4.5,532,Low,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,9667448559
879,Trendy Makeover 879,Aundh,4.9,1276,High,"Facial, Cleanup, Waxing, Threading",9AM to 8PM,9378725039
880,Style Lounge 880,FC Road,4.9,1203,High,"Facial, Cleanup, Waxing, Threading",9AM to 10PM,9983259589
881,Glow Studio 881,Pimple Saudagar,4.6,162,Medium,"Haircut, Beard Trim, Cleanup",11AM to 10PM,9373288674
882,Style Studio 882,Pimple Saudagar,4.7,315,Low,"Haircut, Beard Trim, Cleanup",10AM to 9PM,9265628342
883,Royal Lounge 883,Koregaon Park,3.6,433,Low,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,9126193848
884,Elite Makeover 884,Pimple Saudagar,4.1,1494,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 9PM,9442078720
885,Style Studio 885,Camp,4.5,734,Low,"Facial, Cleanup, Waxing, Threading",9AM to 10PM,9210495211
886,Aura Salon 886,Hinjewadi,4.8,195,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 8PM,9225960641
887,Royal Salon 887,Viman Nagar,3.9,1012,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 8PM,9211424460
888,Trendy Salon 888,Hinjewadi,4.1,81,Medium,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,9442320537
889,Aura Studio 889,Magarpatta,4.7,1407,High,"Haircut, Beard Trim, Cleanup",8AM to 11PM,9866706014
890,Urban Lounge 890,Sinhagad Road,3.9,464,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 9PM,9778027041
891,Royal Studio 891,Kothrud,3.6,226,Low,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 8PM,9470053945
892,Glow Salon 892,Sinhagad Road,4.7,900,High,"Hair Coloring, Highlights, Hair Spa",11AM to 10PM,9742769138
893,Style Salon 893,Aundh,4.9,523,High,"Hair Coloring, Highlights, Hair Spa",10AM to 11PM,9632206404
894,Luxury Salon 894,Karve Nagar,4.8,748,High,"Haircut, Beard Trim, Cleanup",11AM to 11PM,9373679300
895,Glow Lounge 895,Hadapsar,4.5,512,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,9601696089
896,Glow Studio 896,Pimple Saudagar,3.5,701,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 9PM,9141083875
897,Royal Lounge 897,Hadapsar,4.4,594,High,"Haircut, Beard Trim, Cleanup",8AM to 8PM,9773830030
898,Luxury Studio 898,Baner,3.6,152,High,"Haircut, Beard Trim, Cleanup",11AM to 8PM,9953073872
899,Aura Makeover 899,Karve Nagar,4.8,161,High,"Hair Coloring, Highlights, Hair Spa",9AM to 11PM,9160927238
900,Glow Lounge 900,Karve Nagar,4.9,1039,High,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 10PM,9708985055
901,Royal Makeover 901,Kothrud,4.7,1342,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,9366160806
902,Luxury Makeover 902,Shivaji Nagar,4.6,133,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 11PM,9719445503
903,Luxury Makeover 903,Camp,4.3,1069,High,"Hair Coloring, Highlights, Hair Spa",10AM to 8PM,9301363587
904,Royal Lounge 904,Kothrud,4.8,1092,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,9553290468
905,Glow Lounge 905,Camp,3.6,1125,High,"Facial, Cleanup, Waxing, Threading",8AM to 10PM,9349718230
906,Style Lounge 906,Wakad,3.9,48,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,9297916721
907,Urban Salon 907,Aundh,4.4,1073,High,"Facial, Cleanup, Waxing, Threading",10AM to 8PM,9348411835
908,Urban Makeover 908,Shivaji Nagar,4.5,896,Medium,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 10PM,9709555165
909,Royal Lounge 909,Kothrud,4.4,1062,High,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 8PM,9735140497
910,Glow Studio 910,Magarpatta,4.1,1308,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 11PM,9723048010
911,Luxury Salon 911,Koregaon Park,4.8,683,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 8PM,9703341048
912,Glow Salon 912,Wakad,3.7,1045,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,9957768918
913,Royal Lounge 913,Pimple Saudagar,4.6,359,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 11PM,9459112683
914,Royal Lounge 914,Camp,4.1,596,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 8PM,9101323723
915,Luxury Studio 915,Hinjewadi,4.3,1070,Low,"Haircut, Beard Trim, Cleanup",9AM to 10PM,9326790053
916,Royal Lounge 916,Shivaji Nagar,5,356,High,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 8PM,9895296572
917,Elite Salon 917,FC Road,4.4,273,Low,"Haircut, Beard Trim, Cleanup",11AM to 8PM,9201720287
918,Glow Salon 918,Kothrud,4.5,948,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,9605935137
919,Urban Lounge 919,Magarpatta,4.5,279,Medium,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 9PM,9399267421
920,Urban Salon 920,Sinhagad Road,4.2,523,High,"Bridal Makeup, Hair Styling, Skincare",11AM to 9PM,9169067398
921,Aura Makeover 921,Sinhagad Road,4,1191,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 9PM,9897597298
922,Luxury Studio 922,Camp,4.5,1165,High,"Hair Coloring, Highlights, Hair Spa",8AM to 9PM,9249850825
923,Glow Studio 923,Hadapsar,4.9,853,Low,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 9PM,9879667682
924,Style Makeover 924,FC Road,4.7,1000,Medium,"Facial, Cleanup, Waxing, Threading",8AM to 10PM,9980907831
925,Luxury Salon 925,Sinhagad Road,4.7,1224,High,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,9959232004
926,Glow Salon 926,Camp,4.4,264,High,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,9784502100
927,Royal Makeover 927,Wakad,3.6,178,Medium,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,9906545161
928,Elite Salon 928,Hinjewadi,4.1,1490,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 10PM,9766740532
929,Aura Salon 929,Magarpatta,3.9,1327,Low,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 10PM,9600863336
930,Luxury Studio 930,Hinjewadi,4.2,273,Medium,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 11PM,9292957227
931,Trendy Makeover 931,Magarpatta,4.5,33,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,9350887283
932,Aura Studio 932,Viman Nagar,4.1,1351,High,"Haircut, Beard Trim, Cleanup",10AM to 10PM,9193876012
933,Aura Studio 933,Sinhagad Road,4.4,476,Medium,"Haircut, Beard Trim, Cleanup",10AM to 11PM,9977614278
934,Elite Salon 934,Hadapsar,3.8,980,High,"Hair Coloring, Highlights, Hair Spa",11AM to 11PM,9511165131
935,Elite Lounge 935,Hadapsar,3.5,207,High,"Facial, Cleanup, Waxing, Threading",9AM to 11PM,9568307014
936,Glow Lounge 936,Baner,4.4,1396,Low,"Haircut, Beard Trim, Cleanup",11AM to 8PM,9825871593
937,Luxury Studio 937,Wakad,4.6,448,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,9357529531
938,Style Makeover 938,Magarpatta,4.3,360,High,"Facial, Cleanup, Waxing, Threading",8AM to 10PM,9954031960
939,Glow Salon 939,Shivaji Nagar,3.8,961,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 8PM,9594422557
940,Luxury Lounge 940,Viman Nagar,3.5,319,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,9539258359
941,Style Salon 941,Koregaon Park,3.7,1210,High,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 11PM,9227889399
942,Aura Salon 942,Baner,3.6,1046,Medium,"Hair Coloring, Highlights, Hair Spa",9AM to 11PM,9606481071
943,Glow Studio 943,Sinhagad Road,4.6,168,Low,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,9969818846
944,Elite Studio 944,Viman Nagar,3.6,1431,High,"Bridal Makeup, Hair Styling, Skincare",11AM to 10PM,9673778328
945,Glow Studio 945,Kothrud,4.8,980,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 11PM,9179646703
946,Luxury Makeover 946,Koregaon Park,4.9,974,Low,"Hair Coloring, Highlights, Hair Spa",11AM to 9PM,9651218776
947,Trendy Lounge 947,Shivaji Nagar,4.1,381,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,9362523482
948,Trendy Lounge 948,Hinjewadi,4.5,140,Medium,"Hair Coloring, Highlights, Hair Spa",8AM to 9PM,9506419602
949,Urban Lounge 949,FC Road,4.7,835,High,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,9440354355
950,Aura Makeover 950,Kothrud,4,545,Low,"Haircut, Beard Trim, Cleanup",10AM to 8PM,9800394055
951,Aura Salon 951,Hadapsar,4,746,High,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 10PM,9893116832
952,Glow Studio 952,Pimple Saudagar,4.8,511,Low,"Haircut, Beard Trim, Cleanup",10AM to 8PM,9501903242
953,Trendy Lounge 953,Viman Nagar,4.6,1419,Low,"Hair Coloring, Highlights, Hair Spa",11AM to 9PM,9821351337
954,Elite Makeover 954,Viman Nagar,3.7,251,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,9345363634
955,Urban Studio 955,Pimple Saudagar,4.3,1054,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 9PM,9559530780
956,Trendy Makeover 956,Shivaji Nagar,3.7,1293,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 11PM,9388264877
957,Aura Salon 957,Karve Nagar,4.5,713,Low,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,9586411141
958,Style Studio 958,Hadapsar,4.7,1411,Low,"Hair Coloring, Highlights, Hair Spa",9AM to 9PM,9400995401
959,Style Studio 959,Magarpatta,4,564,Medium,"Haircut, Beard Trim, Cleanup",10AM to 11PM,9128594342
960,Aura Salon 960,Viman Nagar,4.4,376,High,"Haircut, Beard Trim, Cleanup",10AM to 9PM,9127684156
961,Glow Makeover 961,Hadapsar,3.8,385,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,9919770177
962,Royal Makeover 962,Sinhagad Road,4.5,1011,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 11PM,9657496446
963,Style Lounge 963,Sinhagad Road,3.6,1224,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 11PM,9727173222
964,Aura Salon 964,Wakad,4,1097,High,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 8PM,9382685313
965,Glow Studio 965,Karve Nagar,4.7,142,High,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 11PM,9487098296
966,Style Studio 966,Pimple Saudagar,3.6,1257,Low,"Hair Coloring, Highlights, Hair Spa",11AM to 8PM,9193364581
